"date","intercn","gasprice","coalprice","priceratio","emission","transformed.emission"
"1/9/2008","EAST",8.0322723,2.1940315,0.273152031959873,5109675.95231815,0.0100919207295027
"1/9/2008","ERCOT",7.6394701,1.8000128,0.235620111923731,583899.014854656,0.00259290920298771
"1/9/2008","WECC",7.6173148,1.7123245,0.224793716021819,884410.677774734,0.0141932077202391
"2/9/2008","EAST",8.4598856,2.2489393,0.265835663309679,5112250.47942278,0.0106008588798581
"2/9/2008","ERCOT",7.7141581,1.7745728,0.230041020289693,585173.916032979,0.0047819981529662
"2/9/2008","WECC",7.8302021,1.6706167,0.213355502024654,885392.106320312,0.0153186556482221
"3/9/2008","EAST",10.075457,2.3619487,0.234425962018398,5123308.32914651,0.0127867988045838
"3/9/2008","ERCOT",9.5525703,1.8205159,0.190578644576947,596350.212796105,0.023972432801409
"3/9/2008","WECC",9.3649521,1.8072048,0.192975338336221,887390.182746695,0.0176099390882221
"4/9/2008","EAST",10.080951,2.4566848,0.243695738626247,5120044.08773461,0.0121415164210736
"4/9/2008","ERCOT",9.7183533,1.7528669,0.18036665738423,599649.81445824,0.0296380652917712
"4/9/2008","WECC",9.4628973,1.9035207,0.201156225165838,886554.320578845,0.0166514186242259
"5/9/2008","EAST",11.313761,2.7454977,0.242668879075667,5120405.65388821,0.0122129916093183
"5/9/2008","ERCOT",10.826908,2.5598714,0.236436053580579,583720.678615158,0.00228669418185312
"5/9/2008","WECC",9.8755827,1.8211652,0.184410910760739,888305.75506455,0.0186598667397977
"6/9/2008","EAST",12.874805,2.9622734,0.230082972130452,5124837.86207525,0.0130891602201071
"6/9/2008","ERCOT",12.276349,2.5503914,0.207748362318471,591102.080223564,0.0149610449245223
"6/9/2008","WECC",11.107196,1.7873455,0.160917795994597,890971.252935584,0.0217165121466558
"7/9/2008","EAST",12.073961,3.1834159,0.2636596142724,5113016.29732721,0.0107522474385913
"7/9/2008","ERCOT",11.628696,2.5839019,0.222200485763838,587118.133082375,0.00812034635716907
"7/9/2008","WECC",11.108621,1.9787639,0.178128671416551,888999.537997219,0.0194554586018452
"8/9/2008","EAST",8.1554699,3.4079897,0.417877785313143,5041483.95782769,-0.00338842192549349
"8/9/2008","ERCOT",7.943152,2.6093051,0.328497440310849,578664.210401859,-0.0063955934180423
"8/9/2008","WECC",7.63625,1.8934805,0.247959469634965,882800.813913433,0.0123471049599313
"9/9/2008","EAST",7.0686522,3.4353504,0.485997938899866,4980597.85622261,-0.0154245196917531
"9/9/2008","ERCOT",6.8381562,2.5696197,0.375776689628704,581779.462206374,-0.00104650172559229
"9/9/2008","WECC",6.1522169,1.8218803,0.296133951324115,880399.786337839,0.00959373944783248
"10/9/2008","EAST",6.1926298,3.4526889,0.557548087243969,4894934.55351167,-0.0323586287778816
"10/9/2008","ERCOT",5.9868031,2.451684,0.409514720803161,582632.183656678,0.000417676938611056
"10/9/2008","WECC",4.9968848,1.8490496,0.370040470014438,874660.689085109,0.00301246041261205
"11/9/2008","EAST",6.3103099,3.2484152,0.514779028522831,4948163.38357703,-0.0218362372014632
"11/9/2008","ERCOT",5.9474902,2.4392774,0.410135589630732,582632.760724662,0.000418667802191797
"11/9/2008","WECC",4.9890728,2.1220818,0.425345928004899,867385.456805848,-0.00533037323654617
"12/9/2008","EAST",5.6998148,3.2520924,0.570561064545466,4877893.86993638,-0.0357272683870723
"12/9/2008","ERCOT",5.0288749,2.3914237,0.475538514589019,580298.465592981,-0.00358947005636068
"12/9/2008","WECC",5.2665658,2.2033525,0.418366082125092,868356.192294979,-0.00421718751377009
"1/10/2008","EAST",8.0314159,2.1940315,0.273181158505314,5109665.70412833,0.0100898948449186
"1/10/2008","ERCOT",7.6715751,1.8000128,0.234634058395648,584117.356715209,0.00296781649963362
"1/10/2008","WECC",7.5740008,1.7123245,0.226079260514469,884307.71665428,0.0140751376068315
"2/10/2008","EAST",8.4598856,2.2489393,0.265835663309679,5112250.47942278,0.0106008588798581
"2/10/2008","ERCOT",7.7141581,1.7745728,0.230041020289693,585173.916032979,0.0047819981529662
"2/10/2008","WECC",7.8302021,1.6706167,0.213355502024654,885392.106320312,0.0153186556482221
"3/10/2008","EAST",9.7345848,2.3619487,0.242634765480701,5120417.66571409,0.0122153661333371
"3/10/2008","ERCOT",9.2903109,1.8205159,0.195958555057614,594657.998258751,0.0210667894404182
"3/10/2008","WECC",9.1337614,1.8072048,0.19785986526865,886886.148332877,0.0170319403238495
"4/10/2008","EAST",10.38265,2.4566848,0.236614428878947,5122537.63259403,0.0126344458240304
"4/10/2008","ERCOT",10.007148,1.7528669,0.175161484570829,601363.33358061,0.032580290022703
"4/10/2008","WECC",9.6583662,1.9035207,0.19708516539785,886965.132044478,0.0171225144720812
"5/10/2008","EAST",11.313761,2.7454977,0.242668879075667,5120405.65388821,0.0122129916093183
"5/10/2008","ERCOT",10.826908,2.5598714,0.236436053580579,583720.678615158,0.00228669418185312
"5/10/2008","WECC",9.8755827,1.8211652,0.184410910760739,888305.75506455,0.0186598667397977
"6/10/2008","EAST",12.744662,2.9622734,0.232432480359228,5124010.38694092,0.012925583125279
"6/10/2008","ERCOT",12.293522,2.5503914,0.207458155604228,591186.676118519,0.0151063016252055
"6/10/2008","WECC",11.439724,1.7873455,0.156240264188192,891519.506964875,0.022345219518225
"7/10/2008","EAST",11.817475,3.1834159,0.2693820718893,5111002.48441963,0.0103541524973869
"7/10/2008","ERCOT",11.336228,2.5839019,0.227933127315364,585679.782416901,0.0056506039163291
"7/10/2008","WECC",10.749068,1.9787639,0.184087020381674,888341.09834011,0.0187003964517436
"8/10/2008","EAST",8.1554699,3.4079897,0.417877785313143,5041483.95782769,-0.00338842192549349
"8/10/2008","ERCOT",7.943152,2.6093051,0.328497440310849,578664.210401859,-0.0063955934180423
"8/10/2008","WECC",7.63625,1.8934805,0.247959469634965,882800.813913433,0.0123471049599313
"9/10/2008","EAST",7.4207511,3.4353504,0.462938367519159,5003977.8242543,-0.0108027164627233
"9/10/2008","ERCOT",7.1646671,2.5696197,0.358651653194047,580739.499759556,-0.00283218546283492
"9/10/2008","WECC",6.420939,1.8218803,0.283740477833538,880987.735371744,0.0102679668533325
"10/10/2008","EAST",5.885509,3.4526889,0.586642361773638,4856481.10060801,-0.039960191472777
"10/10/2008","ERCOT",5.6428761,2.451684,0.434474185956342,582279.913575259,-0.000187193898246285
"10/10/2008","WECC",3.707073,1.8490496,0.498789638078344,858217.811197023,-0.0158433217353705
"11/10/2008","EAST",7.0354538,3.2484152,0.461720777698803,5005138.97917015,-0.0105731768186905
"11/10/2008","ERCOT",6.5402422,2.4392774,0.372964383490263,581631.125882502,-0.0013012049237614
"11/10/2008","WECC",5.9321041,2.1220818,0.357728348024102,876014.674057672,0.00456513542778048
"12/10/2008","EAST",5.856482,3.2520924,0.555297941665321,4897849.05544167,-0.0317824836602821
"12/10/2008","ERCOT",5.2418079,2.3914237,0.456221163694305,581417.483991794,-0.00166804206388915
"12/10/2008","WECC",5.448905,2.2033525,0.404366106584717,870284.637332232,-0.00200575349630061
"1/11/2008","EAST",8.1869535,2.1940315,0.267991200878324,5111491.92326408,0.0104509058389068
"1/11/2008","ERCOT",7.7683692,1.8000128,0.231710511390216,584782.488785394,0.00410989189329802
"1/11/2008","WECC",7.666461,1.7123245,0.223352665591073,884527.933460159,0.0143276700494634
"2/11/2008","EAST",9.315424,2.2489393,0.241421034619573,5120845.04114503,0.0122998506434968
"2/11/2008","ERCOT",8.0478506,1.7745728,0.220502701677887,587560.788484126,0.00888041471783718
"2/11/2008","WECC",8.0805883,1.6706167,0.206744439634426,886008.434902374,0.0160254271485671
"3/11/2008","EAST",9.8827267,2.3619487,0.238997674599258,5121698.37945386,0.0124685404272424
"3/11/2008","ERCOT",9.5200939,1.8205159,0.191228775590123,596143.780232614,0.0236179745490075
"3/11/2008","WECC",9.373805,1.8072048,0.192793086692117,887409.259333922,0.0176318150624479
"4/11/2008","EAST",10.247725,2.4566848,0.239729774169389,5121440.58066006,0.0124175781976938
"4/11/2008","ERCOT",9.8690586,1.7528669,0.177612371254944,600554.500131197,0.0311914699348497
"4/11/2008","WECC",9.5319357,1.9035207,0.199699280388557,886700.121627221,0.0168186151955212
"5/11/2008","EAST",11.313761,2.7454977,0.242668879075667,5120405.65388821,0.0122129916093183
"5/11/2008","ERCOT",10.826908,2.5598714,0.236436053580579,583720.678615158,0.00228669418185312
"5/11/2008","WECC",9.8755827,1.8211652,0.184410910760739,888305.75506455,0.0186598667397977
"6/11/2008","EAST",12.525576,2.9622734,0.23649797821673,5122578.64136463,0.0126425525275189
"6/11/2008","ERCOT",12.124988,2.5503914,0.210341766936182,590353.470652071,0.0136756331854271
"6/11/2008","WECC",11.210427,1.7873455,0.159435987585486,891144.534789036,0.0219152221839813
"7/11/2008","EAST",12.098551,3.1834159,0.263123732751137,5113204.89696606,0.0107895302277998
"7/11/2008","ERCOT",11.596365,2.5839019,0.222819987125276,586958.455944876,0.0078461702381043
"7/11/2008","WECC",10.707291,1.9787639,0.184805278944973,888262.787334851,0.0186105937259067
"8/11/2008","EAST",8.1338606,3.4079897,0.418987964952338,5040692.0381122,-0.00354497034733936
"8/11/2008","ERCOT",7.9026322,2.6093051,0.330181771587446,578769.337629228,-0.00621508307285734
"8/11/2008","WECC",7.5358548,1.8934805,0.251262869342971,882609.017376322,0.0121271633082867
"9/11/2008","EAST",7.4863191,3.4353504,0.458883779079094,5007814.17039777,-0.0100443391642785
"9/11/2008","ERCOT",7.0648222,2.5696197,0.363720363691531,581076.481467157,-0.0022535657666588
"9/11/2008","WECC",6.2891078,1.8218803,0.289688197108022,880708.722546367,0.00994801039026028
"10/11/2008","EAST",5.885509,3.4526889,0.586642361773638,4856481.10060801,-0.039960191472777
"10/11/2008","ERCOT",5.6428761,2.451684,0.434474185956342,582279.913575259,-0.000187193898246285
"10/11/2008","WECC",3.707073,1.8490496,0.498789638078344,858217.811197023,-0.0158433217353705
"11/11/2008","EAST",6.8588738,3.2484152,0.473607664278646,4993479.4169224,-0.0128780645915347
"11/11/2008","ERCOT",6.4686189,2.4392774,0.377094003791134,581845.03866433,-0.000933902645812501
"11/11/2008","WECC",5.6318359,2.1220818,0.376801071210189,873859.221629625,0.00209338190079911
"12/11/2008","EAST",6.0764012,3.2520924,0.535200407767677,4923370.5792142,-0.0267373330073052
"12/11/2008","ERCOT",5.3762932,2.3914237,0.444809018228396,581928.13421802,-0.000791222129496227
"12/11/2008","WECC",5.5218468,2.2033525,0.399024561854921,871006.542322396,-0.00117791281544644
"1/12/2008","EAST",8.1869535,2.1940315,0.267991200878324,5111491.92326408,0.0104509058389068
"1/12/2008","ERCOT",7.7683692,1.8000128,0.231710511390216,584782.488785394,0.00410989189329802
"1/12/2008","WECC",7.666461,1.7123245,0.223352665591073,884527.933460159,0.0143276700494634
"2/12/2008","EAST",8.7664223,2.2489393,0.256540150934778,5115522.14857444,0.011247609595213
"2/12/2008","ERCOT",8.050045,1.7745728,0.220442593799165,587576.593886045,0.00890755362968232
"2/12/2008","WECC",8.0579395,1.6706167,0.207325545196759,885952.937724428,0.0159617860570067
"3/12/2008","EAST",9.7865458,2.3619487,0.241346512678661,5120871.28194586,0.0123050379824126
"3/12/2008","ERCOT",9.3299141,1.8205159,0.195126758991275,594917.139743181,0.0215117523675008
"3/12/2008","WECC",9.1987267,1.8072048,0.196462495184252,887028.883311257,0.0171956208957997
"4/12/2008","EAST",10.247725,2.4566848,0.239729774169389,5121440.58066006,0.0124175781976938
"4/12/2008","ERCOT",9.8690586,1.7528669,0.177612371254944,600554.500131197,0.0311914699348497
"4/12/2008","WECC",9.5319357,1.9035207,0.199699280388557,886700.121627221,0.0168186151955212
"5/12/2008","EAST",11.364853,2.7454977,0.241577933300149,5120789.79382874,0.0122889292331481
"5/12/2008","ERCOT",10.903232,2.5598714,0.234780971367022,584084.631280114,0.0029116247809593
"5/12/2008","WECC",10.284119,1.8211652,0.17708519319934,889116.357709592,0.019589420981307
"6/12/2008","EAST",12.495661,2.9622734,0.237064161711813,5122379.25746137,0.0126031378813285
"6/12/2008","ERCOT",12.122417,2.5503914,0.210386377568104,590340.711991262,0.0136537257279177
"6/12/2008","WECC",11.235245,1.7873455,0.159083802800918,891185.777352946,0.0219625168732449
"7/12/2008","EAST",12.098551,3.1834159,0.263123732751137,5113204.89696606,0.0107895302277998
"7/12/2008","ERCOT",11.596365,2.5839019,0.222819987125276,586958.455944876,0.0078461702381043
"7/12/2008","WECC",10.707291,1.9787639,0.184805278944973,888262.787334851,0.0186105937259067
"8/12/2008","EAST",8.2182617,3.4079897,0.414684981375076,5043727.51082527,-0.00294491146069542
"8/12/2008","ERCOT",7.9544711,2.6093051,0.328029993094073,578635.528856049,-0.00644484151355729
"8/12/2008","WECC",7.6107359,1.8934805,0.248790724691945,882751.826651478,0.0122909290796669
"9/12/2008","EAST",7.3112059,3.4353504,0.469874661852978,4997217.50445248,-0.0121391112707468
"9/12/2008","ERCOT",6.4075999,2.5696197,0.40102686498887,582572.514964346,0.000315221879925831
"9/12/2008","WECC",5.9710798,1.8218803,0.305117392669915,879947.246191188,0.00907479145852474
"10/12/2008","EAST",5.885509,3.4526889,0.586642361773638,4856481.10060801,-0.039960191472777
"10/12/2008","ERCOT",5.6428761,2.451684,0.434474185956342,582279.913575259,-0.000187193898246285
"10/12/2008","WECC",3.707073,1.8490496,0.498789638078344,858217.811197023,-0.0158433217353705
"11/12/2008","EAST",6.347229,3.2484152,0.511784780413626,4951684.68856034,-0.0211401379287776
"11/12/2008","ERCOT",6.0237441,2.4392774,0.404943729266321,582612.184570307,0.000383337195478006
"11/12/2008","WECC",4.8556781,2.1220818,0.437030988524548,865765.680645396,-0.00718784287281349
"12/12/2008","EAST",5.721983,3.2520924,0.568350587549806,4880809.06994178,-0.0351509852724015
"12/12/2008","ERCOT",5.0085621,2.3914237,0.477467115761627,580171.235126699,-0.00380793311261396
"12/12/2008","WECC",5.363029,2.2033525,0.410841056425389,869397.729668465,-0.00302281010933392
"1/1/2009","EAST",6.1080289,3.2295268,0.528734695410495,4931358.25697086,-0.0251583113936686
"1/1/2009","ERCOT",5.008121,2.5173783,0.502659240860994,578299.683482069,-0.00702151005036677
"1/1/2009","WECC",5.2432628,1.9357791,0.369193605935602,874758.385906695,0.00312449371948875
"2/1/2009","EAST",4.8613729,3.1535559,0.648696564709118,4772541.11047253,-0.0565536323588857
"2/1/2009","ERCOT",4.095777,2.4812331,0.605802781743244,569232.964274007,-0.0225896616595973
"2/1/2009","WECC",4.1312099,1.9605998,0.474582470379924,860885.443006065,-0.0127842292465334
"3/1/2009","EAST",4.2125201,2.9837458,0.70830422862552,4693698.69845226,-0.0721393728511712
"3/1/2009","ERCOT",3.441782,2.4646163,0.716087276881569,561433.594289737,-0.0359816915201474
"3/1/2009","WECC",3.227628,2.154556,0.667535416101236,836225.602342164,-0.0410627694465663
"4/1/2009","EAST",3.6190231,2.8814492,0.796195304749505,4589155.79215453,-0.0928056432773832
"4/1/2009","ERCOT",3.2628801,2.3927135,0.733313338727954,560194.518565028,-0.0381092658163087
"4/1/2009","WECC",3.1477461,2.1114008,0.670765917238369,835593.883085498,-0.0417871901205783
"5/1/2009","EAST",3.2908461,2.8402834,0.863086061666633,4523258.26508525,-0.105832410592936
"5/1/2009","ERCOT",3.1139691,2.37953,0.764146953160197,557813.413550997,-0.0421977793133385
"5/1/2009","WECC",2.9298849,2.0833535,0.711070083333308,827051.666353877,-0.0515829314043473
"6/1/2009","EAST",3.80387,2.7953844,0.734879057381036,4660185.34433122,-0.0787643660112272
"6/1/2009","ERCOT",3.682816,2.4156654,0.65592888702558,565552.018025997,-0.0289100878181003
"6/1/2009","WECC",3.22702,2.0660245,0.640226741699773,841227.223830179,-0.0353271867945167
"7/1/2009","EAST",3.5425529,2.7501938,0.776331046460873,4611052.28684262,-0.0884770963043208
"7/1/2009","ERCOT",3.3083551,2.4316192,0.734993411076096,560070.474264996,-0.0383222580161156
"7/1/2009","WECC",3.256865,2.2836914,0.701193141257006,829254.015002734,-0.0490573998873346
"8/1/2009","EAST",3.3182271,2.6877091,0.809983469787225,4574601.25971207,-0.0956828150916651
"8/1/2009","ERCOT",3.250123,2.4226699,0.745408681456056,559286.761124039,-0.039667944886591
"8/1/2009","WECC",3.2409461,1.9852408,0.612549773660228,845641.846453989,-0.0302647419459519
"9/1/2009","EAST",2.3894241,2.7916238,1.16832495328058,4344046.77417746,-0.141259330177871
"9/1/2009","ERCOT",2.3178661,2.4586179,1.06072473297746,525538.814814344,-0.0976153823877242
"9/1/2009","WECC",2.6184571,1.9255302,0.735368244146524,821354.745088474,-0.0581158453520014
"10/1/2009","EAST",2.9456639,2.5796065,0.875730085839053,4512088.40552961,-0.108040492866278
"10/1/2009","ERCOT",2.8596389,2.4413302,0.853719747622681,549716.759771365,-0.0561002649507748
"10/1/2009","WECC",3.3389349,2.0207672,0.605213117512414,846694.982975751,-0.0290570632803572
"11/1/2009","EAST",4.3016992,2.6220422,0.609536389713163,4825584.79130796,-0.0460678414872918
"11/1/2009","ERCOT",4.0751672,2.4828413,0.609261210190345,568959.55694768,-0.0230591199729789
"11/1/2009","WECC",4.5016279,1.9904855,0.442170153601545,865060.952664433,-0.00799598591036943
"12/1/2009","EAST",4.535522,2.6082132,0.575063509779029,4871932.99208707,-0.0369056277609809
"12/1/2009","ERCOT",4.3437972,2.4781568,0.570504718774624,572248.568893777,-0.0174116707196844
"12/1/2009","WECC",4.785171,2.0353312,0.425341372335492,867386.090615402,-0.00532964641883527
"1/2/2009","EAST",5.6349802,3.2295268,0.573121232972567,4874508.06190203,-0.0363965823264597
"1/2/2009","ERCOT",4.718647,2.5173783,0.533495788093494,575633.377097318,-0.0115997330086275
"1/2/2009","WECC",4.9910789,1.9357791,0.387847825847834,872477.109288891,0.000508451976834357
"2/2/2009","EAST",4.9936218,3.1535559,0.631516768049995,4795780.69711745,-0.0519595800295052
"2/2/2009","ERCOT",3.899776,2.4812331,0.63625015898349,566936.331473464,-0.026533130825135
"2/2/2009","WECC",3.984633,1.9605998,0.492040245613586,858926.836406941,-0.0150302508735278
"3/2/2009","EAST",5.9455471,2.9837458,0.501845456745267,4963140.41597721,-0.0188755446712326
"3/2/2009","ERCOT",3.7751031,2.4646163,0.652860659620131,565764.377450869,-0.0285454527559372
"3/2/2009","WECC",3.4677999,2.154556,0.621303437952115,844319.99718292,-0.0317805655175544
"4/2/2009","EAST",3.7782691,2.8814492,0.762637367465435,4626795.29263255,-0.085364984478678
"4/2/2009","ERCOT",3.371644,2.3927135,0.709657810848358,561883.481791489,-0.0352092051693913
"4/2/2009","WECC",3.2664471,2.1114008,0.646390630357981,840152.521971629,-0.0365595953945667
"5/2/2009","EAST",3.2908461,2.8402834,0.863086061666633,4523258.26508525,-0.105832410592936
"5/2/2009","ERCOT",3.1139691,2.37953,0.764146953160197,557813.413550997,-0.0421977793133385
"5/2/2009","WECC",2.9298849,2.0833535,0.711070083333308,827051.666353877,-0.0515829314043473
"6/2/2009","EAST",3.9489689,2.7953844,0.707877035952347,4694247.80937455,-0.0720308234027582
"6/2/2009","ERCOT",3.8701651,2.4156654,0.624176317439274,567819.587729672,-0.0250165218962708
"6/2/2009","WECC",3.2309351,2.0660245,0.639450944093554,841360.185229173,-0.035174714022379
"7/2/2009","EAST",3.36464,2.7501938,0.817381294878501,4567005.2551495,-0.0971844098914284
"7/2/2009","ERCOT",3.2226529,2.4316192,0.754539590658367,558578.886809915,-0.0408834115167656
"7/2/2009","WECC",3.0517781,2.2836914,0.748315023297402,818166.682757889,-0.0617717387539252
"8/2/2009","EAST",3.3182271,2.6877091,0.809983469787225,4574601.25971207,-0.0956828150916651
"8/2/2009","ERCOT",3.250123,2.4226699,0.745408681456056,559286.761124039,-0.039667944886591
"8/2/2009","WECC",3.2409461,1.9852408,0.612549773660228,845641.846453989,-0.0302647419459519
"9/2/2009","EAST",2.2952199,2.7916238,1.21627727260469,4328911.78877486,-0.144251247203175
"9/2/2009","ERCOT",2.2243531,2.4586179,1.10531817093248,519569.009330271,-0.107865929991649
"9/2/2009","WECC",2.5654039,1.9255302,0.750575844996571,817599.653377451,-0.06242197665886
"10/2/2009","EAST",2.364243,2.5796065,1.09109194782431,4374276.3446543,-0.135283482552559
"10/2/2009","ERCOT",2.2570169,2.4413302,1.08166234820838,522762.458560881,-0.102382568189256
"10/2/2009","WECC",2.617373,2.0207672,0.772059312906491,812066.143149842,-0.0687674998741743
"11/2/2009","EAST",4.4944339,2.6220422,0.583397655486712,4860826.94637489,-0.0391010951741417
"11/2/2009","ERCOT",4.3032541,2.4828413,0.576968322646808,571668.98027498,-0.0184068623961163
"11/2/2009","WECC",4.5228992,1.9904855,0.440090617097989,865345.300947292,-0.00766991104000625
"12/2/2009","EAST",4.8751192,2.6082132,0.535005010749276,4923613.70275188,-0.0266892718144945
"12/2/2009","ERCOT",4.6622572,2.4781568,0.531535840622435,575810.417343901,-0.0112957432923374
"12/2/2009","WECC",5.1215768,2.0353312,0.397403237221787,871223.509906009,-0.000929106401044599
"1/3/2009","EAST",5.6349802,3.2295268,0.573121232972567,4874508.06190203,-0.0363965823264597
"1/3/2009","ERCOT",4.718647,2.5173783,0.533495788093494,575633.377097318,-0.0115997330086275
"1/3/2009","WECC",4.9910789,1.9357791,0.387847825847834,872477.109288891,0.000508451976834357
"2/3/2009","EAST",6.1702991,3.1535559,0.511086391257759,4952501.46828616,-0.0209786751257025
"2/3/2009","ERCOT",4.1432681,2.4812331,0.598858929741959,569793.522196205,-0.0216271469375376
"2/3/2009","WECC",4.2164969,1.9605998,0.464983100070582,862057.174939751,-0.0114405519275262
"3/3/2009","EAST",5.14643,2.9837458,0.579770015331016,4865671.77077051,-0.0381433596885571
"3/3/2009","ERCOT",3.789762,2.4646163,0.650335377261158,565939.981687981,-0.0282439287621029
"3/3/2009","WECC",3.592124,2.154556,0.599800006903993,847439.389354137,-0.0282034192530797
"4/3/2009","EAST",3.7709,2.8814492,0.764127714869129,4625056.89280277,-0.0857086351601384
"4/3/2009","ERCOT",3.3733189,2.3927135,0.709305455822751,561907.979772841,-0.035167140528471
"4/3/2009","WECC",3.2004011,2.1114008,0.659730056960673,837717.656262091,-0.0393517646055234
"5/3/2009","EAST",3.2908461,2.8402834,0.863086061666633,4523258.26508525,-0.105832410592936
"5/3/2009","ERCOT",3.1139691,2.37953,0.764146953160197,557813.413550997,-0.0421977793133385
"5/3/2009","WECC",2.9298849,2.0833535,0.711070083333308,827051.666353877,-0.0515829314043473
"6/3/2009","EAST",3.7444241,2.7953844,0.74654588405197,4645927.89515767,-0.0815828097549781
"6/3/2009","ERCOT",3.6446061,2.4156654,0.662805618417859,565079.447575836,-0.0297215222791587
"6/3/2009","WECC",2.9800389,2.0660245,0.693287762116126,830967.075149079,-0.0470929573398847
"7/3/2009","EAST",3.36464,2.7501938,0.817381294878501,4567005.2551495,-0.0971844098914284
"7/3/2009","ERCOT",3.2226529,2.4316192,0.754539590658367,558578.886809915,-0.0408834115167656
"7/3/2009","WECC",3.0517781,2.2836914,0.748315023297402,818166.682757889,-0.0617717387539252
"8/3/2009","EAST",3.4833701,2.6877091,0.771582985109736,4616451.5361738,-0.0874097608845554
"8/3/2009","ERCOT",3.3832591,2.4226699,0.716075780303081,561434.403945672,-0.0359803012877974
"8/3/2009","WECC",3.408211,1.9852408,0.58248764527783,849633.431964985,-0.0256874126406659
"9/3/2009","EAST",2.119163,2.7916238,1.31732377358419,4303693.10896941,-0.149236530998206
"9/3/2009","ERCOT",2.065078,2.4586179,1.19056902451142,507636.664981306,-0.128354547937713
"9/3/2009","WECC",2.441622,1.9255302,0.788627477963419,807629.603010076,-0.0738550785167683
"10/3/2009","EAST",2.364243,2.5796065,1.09109194782431,4374276.3446543,-0.135283482552559
"10/3/2009","ERCOT",2.2570169,2.4413302,1.08166234820838,522762.458560881,-0.102382568189256
"10/3/2009","WECC",2.617373,2.0207672,0.772059312906491,812066.143149842,-0.0687674998741743
"11/3/2009","EAST",4.4995141,2.6220422,0.582738967303158,4861707.77899472,-0.03892697025485
"11/3/2009","ERCOT",4.2815599,2.4828413,0.579891758608819,571409.933180311,-0.0188516632497885
"11/3/2009","WECC",4.4430132,1.9904855,0.448003508069704,864270.60594769,-0.00890231177459488
"12/3/2009","EAST",4.680398,2.6082132,0.55726312164051,4895304.22091444,-0.032285552116979
"12/3/2009","ERCOT",4.509223,2.4781568,0.549575126357689,574163.157012011,-0.0141241973337882
"12/3/2009","WECC",4.9048371,2.0353312,0.414964076992486,868828.100310694,-0.00367602952434931
"1/4/2009","EAST",5.6349802,3.2295268,0.573121232972567,4874508.06190203,-0.0363965823264597
"1/4/2009","ERCOT",4.718647,2.5173783,0.533495788093494,575633.377097318,-0.0115997330086275
"1/4/2009","WECC",4.9910789,1.9357791,0.387847825847834,872477.109288891,0.000508451976834357
"2/4/2009","EAST",6.0691919,3.1535559,0.519600624261032,4942428.52322527,-0.0229699169419952
"2/4/2009","ERCOT",3.974642,2.4812331,0.624265808090389,567812.92225418,-0.0250279669549112
"2/4/2009","WECC",4.142271,1.9605998,0.473315193525484,861036.117935171,-0.0126114435786145
"3/4/2009","EAST",4.202137,2.9837458,0.710054384233546,4691452.19214429,-0.0725834671328273
"3/4/2009","ERCOT",3.6803031,2.4646163,0.66967753280973,564610.763334153,-0.0305262838653433
"3/4/2009","WECC",3.5421369,2.154556,0.608264463183227,846263.112796909,-0.0295523080947911
"4/4/2009","EAST",3.7709,2.8814492,0.764127714869129,4625056.89280277,-0.0857086351601384
"4/4/2009","ERCOT",3.3733189,2.3927135,0.709305455822751,561907.979772841,-0.035167140528471
"4/4/2009","WECC",3.2004011,2.1114008,0.659730056960673,837717.656262091,-0.0393517646055234
"5/4/2009","EAST",3.4788671,2.8402834,0.816439179294892,4567964.43142803,-0.0969947978262909
"5/4/2009","ERCOT",3.261626,2.37953,0.729553296423318,560469.880101148,-0.0376364519965264
"5/4/2009","WECC",3.0805769,2.0833535,0.676286801994782,834495.391367683,-0.0430468796143186
"6/4/2009","EAST",3.526505,2.7953844,0.792678416732714,4592951.94238603,-0.0920552119947531
"6/4/2009","ERCOT",3.4300909,2.4156654,0.704256962986025,562257.416392421,-0.034567134931451
"6/4/2009","WECC",2.892813,2.0660245,0.714192206686018,826341.509940647,-0.0523972994675297
"7/4/2009","EAST",3.36464,2.7501938,0.817381294878501,4567005.2551495,-0.0971844098914284
"7/4/2009","ERCOT",3.2226529,2.4316192,0.754539590658367,558578.886809915,-0.0408834115167656
"7/4/2009","WECC",3.0517781,2.2836914,0.748315023297402,818166.682757889,-0.0617717387539252
"8/4/2009","EAST",3.6372881,2.6877091,0.738932145627947,4655197.80204555,-0.079750314281539
"8/4/2009","ERCOT",3.5180249,2.4226699,0.688644898448558,563324.265660864,-0.032735284757846
"8/4/2009","WECC",3.5217149,1.9852408,0.563714229110369,851741.962599629,-0.0232694664289506
"9/4/2009","EAST",1.9382859,2.7916238,1.4402538861785,4279854.98536212,-0.153948903423731
"9/4/2009","ERCOT",1.8824379,2.4586179,1.3060818101888,490733.184467519,-0.157378932759107
"9/4/2009","WECC",2.2694671,1.9255302,0.848450369692515,790570.196053945,-0.0934178620713226
"10/4/2009","EAST",2.364243,2.5796065,1.09109194782431,4374276.3446543,-0.135283482552559
"10/4/2009","ERCOT",2.2570169,2.4413302,1.08166234820838,522762.458560881,-0.102382568189256
"10/4/2009","WECC",2.617373,2.0207672,0.772059312906491,812066.143149842,-0.0687674998741743
"11/4/2009","EAST",4.645483,2.6220422,0.564428327474237,4885962.02672793,-0.0341323375017532
"11/4/2009","ERCOT",4.4267631,2.4828413,0.560870605431766,573125.397281421,-0.0159060988627798
